loyalty_number,churn_probability
226422,0.0034851057310858295
226511,0.0072781373181757866
226643,0.06121923768370295
226710,0.040371407414035894
226804,5.189459459919231e-05
226842,0.3195168890370888
226847,0.9998922778245126
226866,0.055131289358579694
226924,0.285166695025264
227008,0.0035695784096304545
227015,0.027191029349487156
227234,0.0058434369679712436
227239,0.01951479408783675
227274,0.0006830369985589043
227293,0.05022851533096414
227303,0.17367454368934362
227398,0.002209399659169234
227429,0.04322233913097457
227433,0.9999499009290389
227547,0.06192014052531197
227796,0.00020946407270672074
227804,0.008071401957829915
227808,0.17956008680078778
227906,0.04979106232208411
228030,0.002882489399603158
228151,0.015447224564268522
228273,0.001541428454239105
228469,0.9999373292475062
228557,1.0411352432099855e-05
228580,0.0002692951835617516
228673,3.0684768058275406e-05
228748,0.0006190161183319297
228772,0.9914043569014199
228820,0.00030754035287356227
228896,0.07951878910175977
228984,0.0019852863409188792
228995,0.2208775485607314
229075,0.9999856469792635
229094,0.0008206874688997686
229166,0.0005937376201452938
229204,8.52956357547736e-06
229210,0.004791855755789516
229265,0.09733231500809875
229308,0.9999382790860665
229391,0.014839537447418802
229436,0.03016375632515549
229530,0.002547314092884916
229612,0.059462628616601586
229621,0.02295678465815372
229636,0.9998769298659255
229677,0.008806568834407705
229692,0.5225659196963267
229842,0.0010032130607367262
229861,0.9999471500895879
230027,0.0026421791761084418
230070,0.9873992526035797
230101,0.030206863833571834
230124,0.0032474286707338796
230240,0.0006841053452186036
230311,0.06419962132548826
230337,0.0009882262476086727
230429,0.00889464493811444
230560,0.98856334381039
230687,0.9331890600140323
230693,0.1139050927146367
230763,0.016392733916148716
230840,0.0004158015351283963
230908,0.0195741537535405
230942,0.0032978723623282246
231013,0.06839100688297065
231047,0.001816566236312676
231080,0.9991778794977079
231084,0.6962712914213823
231090,0.05149168774277788
231273,0.03692055793692516
231319,0.9999163042524547
231462,0.00015368354594062262
231508,0.005522362617713448
231530,0.0007434313025997204
231592,0.0012623906379699036
231614,0.0065454327870565635
231641,0.00014233384026819313
231755,0.012886983196762198
231843,0.09356843341623038
231992,0.8850953913406682
232022,0.005144997600674097
232137,5.0543651253728504e-05
232203,0.02248888483190692
232290,0.03518116593372039
232317,0.9999225526318092
232395,0.0030149426896362175
232426,0.9999255533922418
232450,0.18891980378826317
232533,0.004862472961428099
232555,0.2891983168916331
232579,0.0007565559286451312
232609,0.8295793724826522
232685,0.00018025812645145739
232703,0.03497555689835719
232755,0.8952776068700966
232871,0.007651564891122245
232884,0.0014272407042418066
232907,0.9987098599275981
232924,0.007788481587971708
233017,0.001429962076624542
233051,0.9997594459255464
233084,0.0073859263024761874
233437,0.912851512234947
233646,0.01353068115601669
233738,0.0007540528912220651
233768,0.0044985211556052935
233774,0.024629028473369292
233819,0.07054535613057955
233831,0.9999527358812521
233877,0.9999436281163173
233958,0.0025110720137083735
233969,0.21276004198720377
233991,0.015140209196648508
234047,0.07283068558080873
234256,0.006400316844345986
234435,0.00015791430686913578
234454,2.198425341978542e-05
234515,0.003686880016469158
234562,0.0015696320081643764
234588,0.002313754732208451
234630,0.005305626467263368
234807,0.0003198535673131594
234836,0.9864633490662631
234866,0.0011555536422518961
234878,0.0010878917249115562
234895,0.07639522374279756
234922,0.030258659352053574
234973,0.05063825673395018
235030,0.9999717687772838
235063,0.025836218963894892
235092,0.23792426395262536
235102,0.0017784823117022207
235220,0.9999122994115776
235229,0.7523974145543711
235391,0.006412378928465639
235398,0.003391897914095113
235428,0.0003271891536720324
235454,0.9714424706984286
235459,0.00013040980064602884
235506,0.11426660369254689
235585,0.0002158566009099975
235629,0.23707967210668346
235683,0.0029220917964781724
235709,0.13208836016297174
235716,0.011010184963294284
235857,0.015662653891629852
235872,0.0008321852484189353
235882,0.0506818517875906
235885,0.019780389995241603
235930,0.19477654614728152
236001,0.07289285246761754
236003,0.002222973302817016
236026,0.002829116816586798
236037,0.9999184407749108
236093,0.002203502108854421
236129,0.0932556922515922
236165,0.0001017854965895206
236300,0.9999438485112643
236395,0.0006272060198613885
236593,0.0005805436110925643
236701,0.9999378574488428
236710,0.16618065688326886
236767,0.03743398636228884
236794,0.9999773769686945
236874,0.5599305583536706
237018,0.006625137785763186
237094,0.004397463355559031
237105,0.0015739726141648946
237106,0.25137637650846706
237107,0.9999259465418446
237274,0.0032243821289783597
237293,0.16930928971399276
237303,0.00900785884223861
237312,0.1374973755566232
237319,0.7816924944129205
237402,0.0007183173435762981
237434,0.0005553600781088785
237492,0.003669827450316638
237586,0.9841754380106298
237651,0.01114351828550327
237729,0.0036844921891183613
237751,0.009665814024879526
237770,0.0012659238507577186
237858,0.6260574519103748
237888,0.00963135550506864
237984,0.00017517174488680304
238063,0.9998938651051226
238070,0.9999319394281521
238119,0.008753651550581562
238156,0.0014328919840612192
238193,0.7643882399881574
238233,0.09853570555277014
238342,0.8607303779922882
238367,0.5942727420925983
238434,0.001399855170015158
238442,0.0007657307049527245
238556,0.00015665095067391002
238607,0.17070215325027832
238640,0.029826480012284762
238647,0.013870889992038029
238649,0.015476958755785052
238752,0.00493518680292022
238753,0.057247239473907176
238796,0.0015724770676881297
238814,0.02016568942762787
238939,0.9925207533568976
239027,0.00030524626836440986
239182,7.6854321525102e-05
239184,0.01818009453291529
239221,0.9999246650650093
239276,0.013996804665207519
239457,0.9482512790962347
239476,0.19076800835442287
239490,0.0007950068035321255
239525,0.47735004322913016
239605,0.004193997010408738
239606,0.010821267052248128
239749,0.38113025305345294
239892,0.0005666956499696729
239955,0.9346673434500675
239956,0.011268483922311924
239970,0.018793656242035807
240044,0.003967748790402391
240132,0.0016886581305109473
240135,0.9516120187771544
240141,0.9705608526861015
240143,0.007165031214435021
240209,0.011229359640970072
240299,0.999931950400082
240330,0.007694630759618905
240362,0.2835336917982534
240365,0.9992136290172601
240442,0.0021767677664916493
240476,0.24004774206580853
240500,0.00047877971658022753
240760,0.8233240706644837
240761,0.03961114381261498
240774,0.024433061778883068
240829,0.0014731263921854783
240861,0.9999512742847703
240886,0.0018060010071735857
240942,0.00011587248262959413
240963,0.8758651680713685
241038,0.004383377851783094
241069,0.9999444271133967
241144,0.001401462846043451
241165,0.9999186789539044
241167,0.0637121820853856
241374,0.1312676341679343
241391,0.00028782124358135426
241421,0.19707428821483225
241436,0.0014114893402168481
241455,7.495134102881155e-05
241468,0.00023157901436484174
241495,0.11886278417415713
241600,0.031032103886022556
241641,0.5874743911655305
241675,0.00196072951826806
241677,0.005228763551966143
241714,0.0002454100415420531
241849,0.06876331900101665
241854,0.9999807072812396
241967,0.07471277562013615
241990,0.9998773889116259
242028,0.0008879008581560868
242203,0.9999416923683367
242288,0.0028186472845677176
242304,0.018787501061672252
242348,0.0002727854304036889
242377,0.9999881708969826
242387,0.9880874200563972
242637,0.9998403539677383
242719,0.9999809411757936
242779,0.0021386465392946585
242789,0.026558799224401863
242812,0.24854214271308722
242839,0.9998703433309556
242917,0.0005679623131301951
242980,0.9999584252736682
243001,0.9999624647982714
243005,0.15692759021919472
243018,0.24753107045359754
243061,0.003206045506751795
243153,0.9999553309861103
243191,0.0373880050301578
243272,0.9998061846427753
243273,0.9999672068393972
243294,0.00017542602817163122
243444,0.030474801282730175
243455,0.08403130478542531
243557,0.13376131719271994
243642,0.000907970998354835
243696,0.002777869074144231
243713,0.6201807114458552
243726,0.9998723678015233
243734,0.00019045550341304301
243741,0.00020176721318563244
243751,0.5815389723611055
243965,0.00020351333371981735
244032,0.009291143144750824
244039,0.00351340859176028
244099,0.346367596707799
244132,0.0022650235373161552
244245,0.001943084995486809
244271,0.025475330936816865
244296,0.142752585921972
244308,0.001888161457988405
244367,0.04201039450025066
244387,0.019880489459376788
244398,0.000136307121825382
244414,0.02821478943585062
244419,0.9668918312351875
244475,0.0159286287541105
244527,0.9999559656934278
244538,0.05198854856524222
244595,0.005643043410595866
244611,0.004978452058428291
244652,0.290797488412594
244676,0.0060562924137274755
244721,0.0019160601013691377
244734,0.9999778685866915
244762,0.011697262118807393
244844,0.0013988038125240763
244865,0.05776510532073131
244925,0.011289490582319938
245066,0.5936691516331409
245227,0.08140141202603245
245289,0.020539543609411626
245307,0.0014571054576216407
245356,0.08349240391715793
245419,0.0005476276115778391
245440,0.999527243555131
245465,0.024570909794885513
245575,0.28463194649579254
245604,0.00017462421896828593
245671,0.9999394077646375
245800,0.05082864993488257
245929,0.017503926786679738
246059,0.05267686602072266
246117,0.00012378180334376168
246187,0.0004752415762456391
246273,0.00014091307306928746
246323,0.0205680029200356
246399,0.9998947166028239
246405,0.020363231998556972
246421,0.9201230968024309
246517,0.00012186387547497059
246571,0.01082720476107169
246581,0.9999744954335049
246591,0.0025145546752176596
246690,0.8232344987878634
246722,0.08192280702973871
246734,0.13832553988885088
246736,0.7803108802017112
246737,0.07299593762398938
246775,0.007511707369387676
246800,0.1224281605583752
246911,0.0007834644936236257
246935,7.157185804187886e-05
247050,0.005341590794646398
247103,0.9998845474777291
247180,0.0003750022662892379
247220,0.006804451675940835
247247,0.9896862727381189
247391,0.9977261237587945
247433,0.04770675532128994
247471,0.025941881942077076
247514,0.000357315772901701
247551,0.019289543545135377
247607,0.7406503623376064
247645,0.026044721295817527
247680,0.03258203124123217
247692,0.9979489506308294
247714,0.23846685398283946
247721,0.0008283326335056648
247833,2.7174956618021804e-05
248011,0.013847032288416217
248138,0.013253075146947138
248196,0.9982581297848033
248265,0.044713772783172845
248356,0.09541561804718225
248433,0.44878644878772167
248445,0.00013687382121689513
248461,0.0005465979393022056
248487,0.001026231076061571
248497,0.9997892257668461
248593,0.0018309576806323177
248620,0.01407211965603525
248664,0.9999668508116614
248752,0.0018814395439148343
248885,0.019340124335857047
248886,0.999972485268626
248950,5.631679269756895e-05
248952,0.0003114133541109641
249019,0.0030188271422655687
249224,0.017735782364498277
249270,0.08244143951484394
249352,0.007855552174754777
249381,0.05510728718628253
249408,0.9256077622907559
249466,0.3545861965803
249555,0.013815372545564253
249559,0.3959330804707208
249639,0.000821765156646973
249693,0.013286488233826126
249723,0.0004703753171833006
249795,0.0005007360576343358
249811,0.07831176088805697
249813,0.0004817442498865247
249833,0.000819953138519994
249841,0.00020888146017764621
249982,0.001650186458495845
250089,0.9999887536394113
250194,0.9998799385746591
250280,0.03441670785445567
250311,0.0013306333604724096
250315,0.00010641467509960907
250363,0.9832542341299421
250380,0.0006580284106102895
250391,0.0016616293810332344
250422,0.00022959452418289645
250540,0.03330063401530105
250586,0.0012178162355417838
250609,8.901746297275003e-05
250619,0.011158533550206072
250696,0.0028828550097768813
250711,0.11897580690296924
250854,0.014873501454679831
250921,0.003496856197382884
251012,0.02016547914777728
251020,0.9999488982418013
251023,0.00013990024666459596
251081,0.0008731653314556014
251095,0.0007411836172296471
251116,0.997197049898561
251195,0.002340137319346053
251211,0.05734264976250684
251223,0.06180838979230579
251324,0.002265238293686431
251432,0.01023941522116215
251436,0.00873818134533573
251521,0.00016002521850617987
251641,0.0002031569635267558
251779,0.26090618657769105
251874,0.005610557961374486
251950,0.0001415727575217755
252082,0.35672416514102195
252110,0.9712290500550471
252135,0.9999794319482004
252136,8.192497283103232e-06
252147,0.6956484458771001
252165,0.9999423190711264
252271,0.00023781703532569604
252341,0.03641972674233775
252419,0.013874386400823406
252450,0.10612461773077153
252472,0.9999805122780481
252476,0.09971699708637498
252531,0.9999341769684889
252563,0.9990369546547783
252628,0.9998885731075189
252679,0.0013823271933634015
252782,0.0007970011631744128
252954,0.48601283985560917
253046,0.026822833752559172
253056,0.999929838311177
253082,0.9999119863683799
253098,0.0009718730387280036
253210,0.007406682047272363
253282,0.9148874843161504
253283,0.9866717855564433
253412,0.9999672237514549
253466,0.001745737960341599
253528,0.00018665388556798212
253601,0.6106600804306508
253609,0.19099994699897477
253619,0.015584355741119795
253635,0.00013473684694940275
253689,0.09516000224585487
253825,0.0021819066589321037
253852,0.010279635866378676
254097,0.8300713621546711
254161,0.9998567755303963
254230,0.0072103331044150116
254361,0.0026234949564508734
254371,0.006244164865992628
254372,0.025478489272094795
254428,0.33155073786044187
254546,0.00405963140317395
254567,0.28101093394178983
254575,0.0014295957525728073
254579,0.00013478384232380833
254667,0.00771802653390487
254683,0.011134775528659822
254745,0.4731653606269272
254853,4.1041097875760965e-05
254860,0.0008477826193655046
254940,0.0012451841167903268
255019,0.999982067234706
255028,0.9940691610669211
255032,0.9973217904787455
255087,0.00022865307897682928
255108,0.01094053002755591
255183,0.9999302459896415
255215,0.46314048598221963
255267,0.0027461843143137808
255320,0.012005849358926226
255333,0.003609264595971496
255425,0.001764927608008451
255475,0.002508066660340598
255509,0.004006366527765838
255546,0.16381530426979019
255623,0.9998536776471427
255653,0.00483960892292704
255718,0.002221506449428762
255740,0.007465650091486061
255767,0.0002456683936739092
255818,0.9980927103272992
255836,0.21038105010098607
255951,0.08193327882499947
255994,0.9975274423552957
256003,0.0004027981620544633
256013,0.007764163938187168
256135,0.00675865905643841
256147,0.005964927104674803
256188,3.660600709829554e-05
256189,0.9999521333583766
256198,1.95828543088088e-05
256323,0.019530918013907078
256360,0.005867016818956199
256434,0.0027783602333535475
256467,0.9999417409251726
256483,0.24800488807364665
256486,0.041241937786308205
256502,0.005953653704484421
256544,0.020375811405993392
256574,0.00030874068802331443
256627,0.014593527211967335
256731,0.00533137134661882
256755,0.03788365226357046
256821,0.9984767574758504
256920,0.0006810068549929042
256945,0.9998958649703867
257194,0.9999453763290052
257236,0.00045322212316740496
257301,0.00019830844933279584
257369,0.9969308398124503
257391,0.04605720549119604
257393,0.9999036294914849
257417,0.02746779591856158
257440,0.39393100193069147
257463,0.9992137666186787
257506,0.00117276520559586
257509,0.9999518220530007
257575,0.5261390190938935
257579,0.021682956930430257
257705,0.19544922409887455
257820,0.000641157277586711
257862,7.085274216151912e-05
257864,0.9999226905868127
257880,0.7021584732984586
257981,0.00016909416488337223
257985,0.34710062972147343
258067,0.00014232303037774673
258088,0.37719433160230126
258102,0.001106964856654774
258123,0.05135553438064721
258141,0.00016133320550444635
258166,0.00024171808052778388
258184,0.030613271842155374
258202,0.003115126959674199
258228,0.02012465773355048
258238,0.006025872893698603
258248,0.17027890631176168
258296,0.9096342242187874
258323,0.009071138954422393
258358,0.9995930317376182
258408,0.05269177798860083
258799,0.909471100053327
258849,4.792971396110806e-05
258860,0.017201330196372475
258951,0.0019357468913969722
259067,0.32108099183989236
259110,0.015139931462871622
259170,0.00015526980941069063
259219,0.0015052929831990735
259252,0.019593870095946153
259342,0.00015900104560813942
259446,0.0014070385503246886
259532,0.004312203415292416
259634,0.9694247033454892
259700,0.00695592651353565
259734,0.9955462553157444
259789,0.6072399490916125
259878,0.1536408911852171
260000,0.0065861503946592495
260106,0.99865442089692
260112,0.9999295430518799
260155,8.357347707951995e-05
260245,0.008650358152801886
260285,0.999907508634938
260408,0.0006637431636430964
260452,0.004305991375576351
260464,0.001052111993648012
260513,0.07681603339057869
260515,0.07617262391289883
260622,8.123710812410362e-05
260685,0.03306192739140242
260712,0.995731668385412
260714,0.00838973268736196
260726,0.04373905317333519
260838,0.010757169434179968
260855,7.089533627994096e-05
261044,0.0014891841966958024
261077,0.0175848649458513
261109,0.00036029146800415675
261125,0.00026817869044830047
261187,0.020283181311505215
261229,0.005673354431234897
261273,0.9876717625888861
261283,0.8012290288431974
261331,0.01993934832330088
261423,0.003691978102322778
261426,0.9911526810596947
261468,0.001553253590651641
261573,0.0016382843532425546
261582,0.012132329702638833
261715,0.00015899250500151505
261767,0.9999615254871114
261780,0.012585478714448426
261787,0.00045793543693027253
261789,0.00793699611202293
261832,0.09519324617404755
261957,0.002505591997963095
261964,0.012279327407855999
262099,0.0005479767182134127
262176,0.1412605160160962
262177,0.7126293544346678
262211,0.12419666856839857
262305,0.12811815924198502
262336,0.0011364469800171756
262351,0.00787820717997474
262366,0.013097005745082229
262369,0.0018696707157048788
262374,0.0031375403086866998
262422,0.002880732705224615
262467,0.0014518070350683862
262508,0.009115905935458439
262526,0.07365028305062099
262562,0.04190784209431836
262574,8.684772496982703e-06
262586,0.42045217355721437
262613,0.02013028681884921
262683,0.09729030299167764
262717,0.05696011835872941
262770,0.9102804215478698
262774,0.03332818866064645
262810,0.03293873099737245
262937,0.08492354488577905
263055,4.379078193294851e-05
263068,0.000129443810465262
263069,0.001515311070488964
263080,0.003708016565300829
263127,0.0007172566959071874
263237,0.0003418033729119667
263246,0.06966023732572993
263260,0.28327627799814675
263267,0.9999732151486571
263302,7.292355755596416e-06
263339,0.12667651834281812
263402,8.628496726875967e-06
263433,0.026105451177489664
263569,0.048331426881580986
263592,0.0011109790865364605
263612,0.9948983413687075
263707,0.120245489229573
263729,0.9999074760446514
263762,0.0004984502787363425
263763,0.002269052722847019
263766,0.0025994418242888326
263781,0.7654535576673246
263812,0.010845634905845999
263822,0.05242603987476654
263866,0.7755713916579804
263921,0.0012833640795424863
264018,0.0006621736527505836
264034,0.9999891933479872
264050,0.9998849136765465
264053,0.9999853874674534
264064,0.9693021163734605
264095,0.027199654467705447
264107,0.5654482127977922
264145,0.6672076586124412
264234,0.009574072085583358
264236,0.010211272031742867
264308,0.001417362666405998
264331,0.0001261332341321484
264365,0.005190263962145276
264409,0.9896748390840988
264486,0.029540713641552384
264491,0.01309252358419941
264632,0.000173523360691192
264690,0.0004964799690281567
264701,0.04816473030774257
264723,0.021297946280721996
264733,0.014872486570157469
264741,0.023474399335797824
264823,0.04430937870203651
264904,0.00025408436306194776
264936,0.018806966327577175
265072,0.0015740282441654022
265226,0.008682436929393522
265284,0.024827052288524967
265297,0.014824630963950394
265317,0.0007855132932242953
265383,0.0017028814364012264
265557,0.0005456848193480574
265566,0.003950596571202669
265575,0.02315174250684137
265612,0.9998963400446603
265665,0.004522017983862232
265677,0.004087130640473163
265784,0.9999157653793553
265836,0.00438382056845741
265975,0.001627780057577881
266148,0.46405932015162177
266234,0.00034726819492644746
266284,0.0010335504100045137
266298,0.9997440241947312
266326,0.9999840137072046
266365,0.004617862609649747
266377,0.8699096104370988
266429,0.9852963954720779
266474,9.368836629412204e-05
266479,0.002694515060835731
266516,0.029967497904849063
266536,0.035624951089699056
266541,0.007361067596470142
266561,7.725209066922472e-05
266604,0.10697066911642339
266640,0.001417681201146216
266757,0.021904138053969447
266861,0.04220223517160603
266884,0.9999323433744935
266953,0.12019722517588978
266968,0.25571531315240464
267020,0.012608457084802219
267245,0.0038069969114388653
267291,0.00011398879878812138
267306,0.021074690170042095
267352,0.0005511101923928373
267428,0.005240574705048253
267474,1.067646110067169e-05
267566,0.014666548669852786
267717,0.8820752085217439
267739,0.0014890881686616517
267930,0.9624760002458863
267944,0.0007405166527625504
267951,0.0007761670221230807
268076,0.004413734684749133
268094,0.1309132700706588
268128,0.022104630322678637
268129,0.0007520929433261533
268139,7.83959869911012e-05
268145,1.134193761648774e-05
268281,0.9157060243985535
268293,0.00019570884881904237
268307,0.017627296374036823
268414,0.0001296737767857776
268439,0.0029297273650840784
268500,0.000942837921574799
268630,0.5309270100325548
268643,0.002560683776734326
268789,0.007604678142442157
268842,0.0005521683471614434
268932,0.6943062046731682
268958,0.021804725318012738
269070,0.021846418542890208
269120,0.00033213937840457873
269154,0.010553318215820368
269297,0.12812987345717763
269434,0.9999450443246993
269565,0.0001734580369056364
269632,0.0002534228980419292
269694,0.015638988625623088
269775,0.012746436459180641
269960,0.0008825701635320458
270011,0.000531397169035995
270022,0.9077322904296493
270160,0.0007348906642502291
270183,0.9949876161102519
270203,0.9999093576227763
270248,0.03183061154372834
270266,0.005699772279657237
270304,0.003367083561013299
270337,0.06233185738790769
270389,0.04501945166931232
270499,0.005362929006727225
270570,0.02520538181169134
270575,0.17896468542179028
270723,0.08329321200653456
270730,0.008951270870816796
270759,0.0087068049388392
270761,0.004329948038912867
270862,0.001078825349040664
270901,0.0010065314146714144
270909,7.316578560831218e-05
270935,0.003981071939646868
270969,0.017519701796890535
271043,0.01721866180710917
271059,0.9999228450069833
271148,0.010612709476235545
271235,0.04584887171459568
271297,0.0011999622813552483
271357,0.0027944115643849477
271365,0.00013511890498870923
271432,8.906526721628957e-05
271463,7.437083415915972e-05
271641,0.7550344744488167
271660,0.44763381295616933
271675,0.0008823733715861461
271680,0.0012876803801508345
271911,0.007833416048792868
271929,0.5956744692049255
271987,0.9999017326110536
272001,0.024864765581007697
272097,0.014265534762504323
272114,0.002093722686721655
272123,0.9999724980910123
272144,0.0008982257709003025
272148,0.00365147747229361
272225,5.342528035701704e-05
272250,0.08149930832901543
272289,0.9999356741826486
272476,0.015219580987094725
272551,0.7729087718487814
272568,0.009091546317161373
272672,0.0002630391647208834
272686,0.9999718145251673
272787,0.0001979197411011106
272812,0.0003875520723778196
272839,0.0021803603950346882
272848,0.46461284576865425
272893,0.14477542840301832
272944,0.0003554074979677759
273020,0.002501615339097346
273052,0.12262661483992934
273054,7.679694160097369e-05
273070,0.29611683090322094
273144,0.052074082552334304
273177,2.5815552069581245e-05
273179,0.062317734055209066
273198,0.02327225431149167
273213,0.08803930410435547
273243,2.7621251252908256e-06
273353,3.593807517251615e-05
273357,0.017430698428273425
273391,0.019469768217955603
273414,0.0007181959445358606
273478,0.0016365697863680484
273552,0.012089017891099898
273984,0.0009211108403863044
274083,0.048301072486389214
274107,0.9999465468354655
274117,0.13282481630456303
274141,0.004203253208041051
274179,0.0007969407402073627
274204,4.134665545760127e-05
274211,0.05627427351429837
274264,0.0691659106564863
274354,0.7014947142481891
274410,0.025051069018735616
274428,0.02836465194586132
274431,0.2563431106346903
274473,0.0013468225904244447
274535,0.9947253097429258
274622,0.001489292192854485
274698,0.951477124344564
274765,0.0001595002808391907
274803,0.05117552917853512
274817,0.00016742467333690918
274858,0.9224506378342685
274879,0.006270222407531742
274896,0.012526619506438769
275049,9.848209187055263e-05
275118,0.00045443279561440016
275209,0.003456532683959891
275244,0.039328422472846035
275287,0.007579528233913824
275298,0.09596952556958188
275306,0.08601969337689705
275358,0.00019910115507535715
275386,4.609547217241895e-05
275387,0.9567773192440596
275413,0.18666339737948595
275442,0.004790974209524471
275446,0.22628165542308976
275531,0.00031708330881905243
275637,0.290176530625659
275670,0.0002849166469559846
275694,0.16781077428341068
275762,0.20719968676791173
275807,0.9999433696230604
275846,0.7129840228586066
275849,0.0007914057359340482
275933,0.011153449027166657
275949,0.30293596248871346
275954,1.2992148888804262e-05
276035,2.868063172132159e-05
276037,0.2672061467632803
276100,0.011913955419031886
276152,0.01716335918148812
276204,0.0026874319202431114
276255,0.00020399460982431316
276289,0.0059809021288407364
276484,0.9999773642786118
276494,0.133065193189833
276648,0.0008090857947933822
276650,0.012644136755535784
276673,0.06713718583044578
276746,0.18105140867649963
276806,0.8284878318690511
276931,0.9999113182996695
276937,0.0031839355068603694
276947,0.9553929177103684
276967,0.995177342921368
276990,0.11748682370984825
277025,0.9966936179061502
277033,0.0009557244030673791
277091,0.09204855846284694
277094,0.002563795150261086
277139,0.004740095699002745
277145,0.06569150457742029
277188,0.012942403868390314
277281,0.006673761691417101
277285,0.009403854254243373
277341,0.14108993969914113
277356,0.9848631715165518
277367,0.008304798621041038
277370,0.9999719617404854
277375,0.00018919942652647598
277430,0.0007101964659943608
277494,0.003538744934437207
277565,0.016652841983845687
277587,0.5251825092134355
277594,0.024805615748731264
277607,0.9999838869756116
277610,0.062217572663818874
277649,0.015961981443928762
277769,0.07927648428813477
277783,0.010971996609928673
277788,0.0006303366333502956
277826,0.9999050903880465
277855,0.011873388860537131
277884,0.006161254516493036
277910,0.00036129859279999585
278013,0.014936460814323142
278045,0.0017812829189837547
278054,0.9998389787991788
278059,0.9999740742664841
278164,0.0221969328458774
278213,0.038222568540029714
278227,0.9999149523056049
278307,0.0025195275243264296
278345,0.006885498236905613
278464,0.9998556015990616
278539,0.6208467211667724
278568,0.0010530467430345768
278676,0.005566526780557568
278719,0.9998622651010108
278815,9.335579199857081e-05
278822,3.068953589360272e-05
278836,0.001676951103526825
278854,0.00016864548408696166
278865,0.0005927205154474416
278898,0.04102572239821625
278916,0.0025710289485237066
278928,0.00569830800508584
278932,0.17812108329202003
278983,0.012703820739641616
278987,0.0053345132068099285
279221,0.0008385648946995151
279231,0.1573354924675573
279380,0.00015648907577434318
279408,0.03402753188281442
279409,0.006894901433701996
279419,0.0007993194802906225
279430,0.003441600942185468
279468,0.040504439973430825
279580,0.08079650031262475
279634,0.8791327671744721
279654,0.12781272941948807
279693,0.021260418422177234
279777,0.0033509613796684173
279821,0.004874142833362683
279883,0.9999604856336907
279919,7.979646675859778e-05
279967,0.005241957712920491
280087,0.002396848827171506
280216,0.2624722826175512
280292,0.0007114922833048285
280545,0.036432365741247655
280574,0.03784269806980875
280588,0.0012194912098454265
280602,0.9998657433656384
280603,0.0047829767168487206
280641,0.028695483115622523
280659,0.014851674720445508
280790,0.9999449447513322
280796,0.0003144640607062336
280822,0.1621805971881164
280828,0.00016504446305233548
280864,0.0015625989882523494
280879,0.06513525961798429
280895,0.04476875942444641
281032,0.9999252597763262
281064,0.0010304071195504447
281075,7.027811027596548e-05
281108,0.17137099789730098
281118,0.2127747720535125
281305,0.012768325761156751
281328,0.3932322570680237
281449,0.10417235782818558
281550,0.0620234264389283
281571,0.09578877041108719
281585,0.002639288515799146
281608,0.0019054357454142362
281737,0.9808866758674196
281777,0.9999838489020132
281926,0.0002691384258999313
281952,0.0002376616718028399
281979,0.006515202414787502
282041,0.19157624890917413
282140,0.1777359824145913
282181,0.9999060824961817
282259,0.01900892709423201
282472,0.0003102282791540147
282532,0.00434331324847125
282542,0.002548815653520249
282545,7.881739099972924e-05
282678,0.00685629438269219
282723,0.0021688397293927546
282759,2.0544602870550944e-05
282854,0.5882833491839345
282872,0.012775152102292027
282896,0.08841335563902383
282930,0.016169941525534928
283066,0.008569959818027127
283110,0.0003769868927902272
283122,0.00040022270329078015
283133,0.02570419693347792
283290,0.04366877649871658
283314,0.9998916257401652
283326,0.9015386668762395
283338,0.00027040641308256305
283358,0.16723666031349932
283437,0.0002206350684184485
283654,0.9285583665271012
283709,0.8479092617539696
283747,0.0016715935642441526
283770,0.0013603716541071506
283807,0.004884349830723577
283822,0.09309989087306882
283929,0.003385397979783881
283980,0.14166496910557463
283994,0.1332597357739821
284203,0.05186145062326172
284290,0.013658047298312647
284362,0.00031148352143749603
284419,0.004313538408566989
284442,0.029297801314644784
284461,0.0037818405683788642
284610,0.6752500951160099
284621,0.4731165571116348
284782,0.00017315335422417639
284866,0.0020336682675309065
284889,0.04948679174155556
284892,0.03525208443171102
285074,0.9999786028294567
285122,0.08302906014665346
285202,0.10820214627024047
285220,0.083600508859576
285335,0.26554477779721836
285386,0.9999023720442
285411,0.016883682877236513
285484,0.5998567749897802
285485,0.002681555595832354
285579,0.4431764003717106
285631,0.00032527138476706925
285636,0.0028337817657850847
285738,0.9931036257630532
285767,0.9987273378678222
285776,0.0012850933326246053
285909,0.9742437935564073
285938,0.4944421197153998
285942,0.0017293215192111982
285982,0.040727251597047535
286065,0.0001412895305867441
286114,0.07523640897666076
286182,0.0024150686523513247
286225,0.004248794296193562
286262,0.9258818914323672
286370,0.004584393933298203
286388,0.9999103258834939
286551,0.23123561251816452
286611,0.9369628435346681
286614,0.9999721046632635
286636,0.0013490177771246315
286641,0.003361048724018348
286718,0.07479905585440862
286883,0.19366804134883278
286927,0.004844161618237758
286942,0.007681720157178453
286954,0.0015893561844585434
286975,0.0013996570830946025
286989,0.014841804277909225
287023,0.030404237251511982
287088,0.0019965169689940047
287097,0.00036984813647182325
287198,0.003836230782402877
287211,0.999199015104798
287212,0.002504579909289387
287224,0.9999095486367212
287254,0.0001544867917281368
287266,0.01912644365076044
287343,0.0020312928794932617
287385,0.0030672567496638978
287414,0.003747224271355714
287591,0.005348952367216494
287593,0.009589171332470432
